AssetID,Asset Name,AssetSerial,Color,StandardCost,ListPrice,Size,ModifiedDate
845,Asset 350,PU-M044,Black,$278.00 ,$384.00 ,,08-02-2014
846,Asset 351,LT-T990,Silver,$520.00 ,$342.00 ,,08-02-2014
847,Asset 352,LT-H902,Red,$346.00 ,$314.00 ,,08-02-2014
848,Asset 353,LT-H903,Red,$501.00 ,$407.00 ,,08-02-2014
849,Asset 354,SH-M897-M,Red,$198.00 ,$86.00 ,M,08-02-2014
850,Asset 355,SH-M897-L,Red,$261.00 ,$441.00 ,L,08-02-2014
851,Asset 356,SH-M897-X,Red,$592.00 ,$108.00 ,XL,08-02-2014
852,Asset 357,TG-W091-S,Red,$281.00 ,$80.00 ,S,08-02-2014
853,Asset 358,TG-W091-M,Red,$906.00 ,$289.00 ,M,08-02-2014
854,Asset 359,TG-W091-L,Red,$760.00 ,$321.00 ,L,08-02-2014
855,Asset 360,SB-M891-S,Red,$152.00 ,$344.00 ,S,08-02-2014
856,Asset 361,SB-M891-M,Red,$270.00 ,$213.00 ,M,08-02-2014
857,Asset 362,SB-M891-L,Red,$849.00 ,$197.00 ,L,08-02-2014
858,Asset 363,GL-H102-S,Red,$833.00 ,$138.00 ,S,08-02-2014
859,Asset 364,GL-H102-M,Red,$610.00 ,$144.00 ,M,08-02-2014
860,Asset 365,GL-H102-L,Red,$124.00 ,$457.00 ,L,08-02-2014
861,Asset 366,GL-F110-S,Red,$799.00 ,$483.00 ,S,08-02-2014
862,Asset 367,GL-F110-M,Red,$735.00 ,$254.00 ,M,08-02-2014
863,Asset 368,GL-F110-L,Black,$451.00 ,$430.00 ,L,08-02-2014
864,Asset 369,VE-C304-S,Black,$492.00 ,$214.00 ,S,08-02-2014
865,Asset 370,VE-C304-M,Black,$978.00 ,$337.00 ,M,08-02-2014
866,Asset 371,VE-C304-L,Black,$378.00 ,$207.00 ,L,08-02-2014
867,Asset 372,SH-W890-S,Black,$959.00 ,$202.00 ,S,08-02-2014
868,Asset 373,SH-W890-M,Black,$510.00 ,$328.00 ,M,08-02-2014
869,Asset 374,SH-W890-L,Silver,$395.00 ,$84.00 ,L,08-02-2014
870,Asset 375,WB-H098,Silver,$997.00 ,$251.00 ,,08-02-2014
871,Asset 376,BC-M005,Silver,$324.00 ,$308.00 ,,08-02-2014
872,Asset 377,BC-R205,Silver,$825.00 ,$469.00 ,,08-02-2014
873,Asset 378,PK-7098,Black,$814.00 ,$337.00 ,,08-02-2014
874,Asset 379,SO-R809-M,Black,$411.00 ,$324.00 ,M,08-02-2014
875,Asset 380,SO-R809-L,Black,$477.00 ,$93.00 ,L,08-02-2014
876,Asset 381,RA-H123,Black,$614.00 ,$353.00 ,,08-02-2014
877,Asset 382,CL-9009,Silver,$133.00 ,$313.00 ,,08-02-2014
878,Asset 383,FE-6654,Silver,$401.00 ,$147.00 ,,08-02-2014
879,Asset 384,ST-1401,Silver,$488.00 ,$243.00 ,,08-02-2014
880,Asset 385,HY-1023-70,Black,$714.00 ,$122.00 ,70,08-02-2014
881,Asset 386,SJ-0194-S,Black,$753.00 ,$177.00 ,S,08-02-2014
882,Asset 387,SJ-0194-M,Black,$445.00 ,$74.00 ,M,08-02-2014
883,Asset 388,SJ-0194-L,Black,$346.00 ,$236.00 ,L,08-02-2014
884,Asset 389,SJ-0194-X,Black,$896.00 ,$366.00 ,XL,08-02-2014
885,Asset 390,FR-T98Y-60,Black,$339.00 ,$127.00 ,60,08-02-2014
886,Asset 391,FR-T67Y-62,Black,$879.00 ,$74.00 ,62,08-02-2014
887,Asset 392,FR-T98Y-46,Red,$531.00 ,$352.00 ,46,08-02-2014
888,Asset 393,FR-T98Y-50,Red,$408.00 ,$332.00 ,50,08-02-2014
889,Asset 394,FR-T98Y-54,Red,$350.00 ,$167.00 ,54,08-02-2014
890,Asset 395,FR-T98U-46,Red,$402.00 ,$132.00 ,46,08-02-2014
891,Asset 396,FR-T98U-50,Black,$836.00 ,$353.00 ,50,08-02-2014
892,Asset 397,FR-T98U-54,Black,$817.00 ,$229.00 ,54,08-02-2014
893,Asset 398,FR-T98U-60,Black,$377.00 ,$342.00 ,60,08-02-2014
894,Asset 399,RD-2308,Black,$252.00 ,$371.00 ,,08-02-2014
895,Asset 400,FR-T67U-50,Yellow,$858.00 ,$73.00 ,50,08-02-2014
896,Asset 401,FR-T67U-54,Yellow,$534.00 ,$107.00 ,54,08-02-2014
897,Asset 402,FR-T67U-58,Yellow,$917.00 ,$164.00 ,58,08-02-2014
898,Asset 403,FR-T67U-62,Yellow,$61.00 ,$140.00 ,62,08-02-2014
899,Asset 404,FR-T67Y-44,Yellow,$955.00 ,$432.00 ,44,08-02-2014
900,Asset 405,FR-T67Y-50,Yellow,$69.00 ,$245.00 ,50,08-02-2014
901,Asset 406,FR-T67Y-54,Yellow,$473.00 ,$397.00 ,54,08-02-2014
902,Asset 407,FR-T67Y-58,Yellow,$910.00 ,$253.00 ,58,08-02-2014
903,Asset 408,FR-T67U-44,Blue,$48.00 ,$441.00 ,44,08-02-2014
904,Asset 409,FR-M63S-40,Silver,$188.00 ,$396.00 ,40,08-02-2014
905,Asset 410,FR-M63S-42,Silver,$564.00 ,$438.00 ,42,08-02-2014
906,Asset 411,FR-M63S-46,Silver,$913.00 ,$386.00 ,46,08-02-2014
907,Asset 412,RB-9231,Silver,$570.00 ,$338.00 ,,08-02-2014
908,Asset 413,SE-M236,Silver,$353.00 ,$81.00 ,,08-02-2014
909,Asset 414,SE-M798,Black,$512.00 ,$70.00 ,,08-02-2014
910,Asset 415,SE-M940,Red,$852.00 ,$406.00 ,,08-02-2014
911,Asset 416,SE-R581,Red,$978.00 ,$432.00 ,,08-02-2014
912,Asset 417,SE-R908,Black,$986.00 ,$403.00 ,,08-02-2014
913,Asset 418,SE-R995,Yellow,$44.00 ,$130.00 ,,08-02-2014
914,Asset 419,SE-T312,Silver,$105.00 ,$79.00 ,,08-02-2014
915,Asset 420,SE-T762,Blue,$314.00 ,$432.00 ,,08-02-2014
916,Asset 421,SE-T924,Multi,$507.00 ,$339.00 ,,08-02-2014
917,Asset 422,FR-M21S-42,Multi,$574.00 ,$78.00 ,42,08-02-2014
918,Asset 423,FR-M21S-44,Multi,$255.00 ,$188.00 ,44,08-02-2014
919,Asset 424,FR-M21S-48,Multi,$292.00 ,$81.00 ,48,08-02-2014
920,Asset 425,FR-M21S-52,Multi,$373.00 ,$220.00 ,52,08-02-2014
921,Asset 426,TT-M928,Red,$217.00 ,$185.00 ,,08-02-2014
922,Asset 427,TT-R982,Red,$930.00 ,$416.00 ,,08-02-2014
923,Asset 428,TT-T092,Red,$766.00 ,$481.00 ,,08-02-2014
924,Asset 429,FR-M21B-42,Red,$783.00 ,$222.00 ,42,08-02-2014
925,Asset 430,FR-M21B-44,Red,$340.00 ,$287.00 ,44,08-02-2014
926,Asset 431,FR-M21B-48,Black,$68.00 ,$132.00 ,48,08-02-2014
927,Asset 432,FR-M21B-52,Black,$818.00 ,$412.00 ,52,08-02-2014
928,Asset 433,TI-M267,Black,$816.00 ,$492.00 ,,08-02-2014
929,Asset 434,TI-M602,Red,$34.00 ,$75.00 ,,08-02-2014
930,Asset 435,TI-M823,Red,$609.00 ,$83.00 ,,08-02-2014
931,Asset 436,TI-R092,Red,$729.00 ,$226.00 ,,08-02-2014
932,Asset 437,TI-R628,Red,$774.00 ,$464.00 ,,08-02-2014
933,Asset 438,TI-R982,Red,$688.00 ,$499.00 ,,08-02-2014
934,Asset 439,TI-T723,Red,$570.00 ,$329.00 ,,08-02-2014
935,Asset 440,PD-M282,Red,$405.00 ,$217.00 ,,08-02-2014
936,Asset 441,PD-M340,Red,$786.00 ,$419.00 ,,08-02-2014
937,Asset 442,PD-M562,Red,$74.00 ,$319.00 ,,08-02-2014
938,Asset 443,PD-R347,Red,$896.00 ,$138.00 ,,08-02-2014
939,Asset 444,PD-R563,Red,$551.00 ,$397.00 ,,08-02-2014
940,Asset 445,PD-R853,Black,$492.00 ,$437.00 ,,08-02-2014
941,Asset 446,PD-T852,Black,$39.00 ,$80.00 ,,08-02-2014
942,Asset 447,FR-M63S-38,Black,$133.00 ,$372.00 ,38,08-02-2014
943,Asset 448,FR-M21B-40,Silver,$737.00 ,$245.00 ,40,08-02-2014
944,Asset 449,FR-M21S-40,Silver,$8.00 ,$454.00 ,40,08-02-2014
945,Asset 450,FD-2342,Silver,$106.00 ,$113.00 ,,08-02-2014
946,Asset 451,HB-T721,Silver,$96.00 ,$237.00 ,,08-02-2014
947,Asset 452,HB-T928,Black,$337.00 ,$66.00 ,,08-02-2014
948,Asset 453,FB-9873,Black,$402.00 ,$165.00 ,,08-02-2014
949,Asset 454,CS-4759,Black,$795.00 ,$391.00 ,,08-02-2014
950,Asset 455,CS-6583,Black,$226.00 ,$220.00 ,,08-02-2014
951,Asset 456,CS-9183,Black,$784.00 ,$296.00 ,,08-02-2014
952,Asset 457,CH-0234,Silver,$470.00 ,$471.00 ,,08-02-2014
953,Asset 458,BK-T44U-60,Red,$642.00 ,$285.00 ,60,08-02-2014
954,Asset 459,BK-T79Y-46,Red,$643.00 ,$270.00 ,46,08-02-2014
955,Asset 460,BK-T79Y-50,Red,$145.00 ,$246.00 ,50,08-02-2014
956,Asset 461,BK-T79Y-54,Red,$821.00 ,$383.00 ,54,08-02-2014
957,Asset 462,BK-T79Y-60,Red,$821.00 ,$94.00 ,60,08-02-2014
958,Asset 463,BK-T18U-54,Red,$146.00 ,$115.00 ,54,08-02-2014
959,Asset 464,BK-T18U-58,Red,$871.00 ,$242.00 ,58,08-02-2014
960,Asset 465,BK-T18U-62,Red,$491.00 ,$474.00 ,62,08-02-2014
961,Asset 466,BK-T18Y-44,Red,$761.00 ,$257.00 ,44,08-02-2014
962,Asset 467,BK-T18Y-50,Red,$508.00 ,$126.00 ,50,08-02-2014
963,Asset 468,BK-T18Y-54,Red,$889.00 ,$216.00 ,54,08-02-2014
964,Asset 469,BK-T18Y-58,Red,$653.00 ,$81.00 ,58,08-02-2014
965,Asset 470,BK-T18Y-62,Red,$602.00 ,$418.00 ,62,08-02-2014
966,Asset 471,BK-T79U-46,Red,$871.00 ,$377.00 ,46,08-02-2014
967,Asset 472,BK-T79U-50,Red,$557.00 ,$196.00 ,50,08-02-2014
968,Asset 473,BK-T79U-54,Red,$767.00 ,$86.00 ,54,08-02-2014
969,Asset 474,BK-T79U-60,Black,$118.00 ,$456.00 ,60,08-02-2014
970,Asset 475,BK-T44U-46,Black,$759.00 ,$217.00 ,46,08-02-2014
971,Asset 476,BK-T44U-50,Black,$99.00 ,$324.00 ,50,08-02-2014
972,Asset 477,BK-T44U-54,Black,$99.00 ,$210.00 ,54,08-02-2014
973,Asset 478,BK-R79Y-40,Black,$144.00 ,$473.00 ,40,08-02-2014
974,Asset 479,BK-R79Y-42,Black,$548.00 ,$269.00 ,42,08-02-2014
975,Asset 480,BK-R79Y-44,Silver,$504.00 ,$243.00 ,44,08-02-2014
976,Asset 481,BK-R79Y-48,Silver,$992.00 ,$152.00 ,48,08-02-2014
977,Asset 482,BK-R19B-58,Silver,$508.00 ,$132.00 ,58,08-02-2014
978,Asset 483,BK-T18U-44,Silver,$474.00 ,$52.00 ,44,08-02-2014
979,Asset 484,BK-T18U-50,Black,$818.00 ,$124.00 ,50,08-02-2014
980,Asset 485,BK-M38S-38,Black,$625.00 ,$171.00 ,38,08-02-2014
981,Asset 486,BK-M38S-40,Black,$684.00 ,$391.00 ,40,08-02-2014
982,Asset 487,BK-M38S-42,Black,$556.00 ,$358.00 ,42,08-02-2014
983,Asset 488,BK-M38S-46,Silver,$404.00 ,$70.00 ,46,08-02-2014
984,Asset 489,BK-M18S-40,Silver,$417.00 ,$240.00 ,40,08-02-2014
985,Asset 490,BK-M18S-42,Silver,$100.00 ,$459.00 ,42,08-02-2014
986,Asset 491,BK-M18S-44,Black,$399.00 ,$470.00 ,44,08-02-2014
987,Asset 492,BK-M18S-48,Black,$214.00 ,$410.00 ,48,08-02-2014
988,Asset 493,BK-M18S-52,Black,$152.00 ,$254.00 ,52,08-02-2014
989,Asset 494,BK-M18B-40,Black,$993.00 ,$449.00 ,40,08-02-2014
990,Asset 495,BK-M18B-42,Black,$770.00 ,$245.00 ,42,08-02-2014
991,Asset 496,BK-M18B-44,Black,$457.00 ,$189.00 ,44,08-02-2014
992,Asset 497,BK-M18B-48,Black,$313.00 ,$446.00 ,48,08-02-2014
993,Asset 498,BK-M18B-52,Red,$219.00 ,$290.00 ,52,08-02-2014
994,Asset 499,BB-7421,Red,$173.00 ,$288.00 ,,08-02-2014
995,Asset 500,BB-8107,Red,$247.00 ,$368.00 ,,08-02-2014
996,Asset 501,BB-9108,Red,$585.00 ,$365.00 ,,08-02-2014
997,Asset 502,BK-R19B-44,Black,$592.00 ,$126.00 ,44,08-02-2014
998,Asset 503,BK-R19B-48,Black,$108.00 ,$158.00 ,48,08-02-2014
999,Asset 504,BK-R19B-52,Black,$487.00 ,$417.00 ,52,08-02-2014
505,Asset 505,252,0,$381.00 ,$287.00 ,24-06-2011 00:00,
506,Asset 506,256,0,$598.00 ,$131.00 ,24-06-2011 00:00,
507,Asset 507,259,0,$52.00 ,$144.00 ,24-06-2011 00:00,
508,Asset 508,260,0,$704.00 ,$415.00 ,25-06-2011 00:00,
509,Asset 509,258,0,$882.00 ,$132.00 ,24-06-2011 00:00,
510,Asset 510,254,0,$624.00 ,$465.00 ,24-06-2011 00:00,
511,Asset 511,257,0,$709.00 ,$376.00 ,24-06-2011 00:00,
512,Asset 512,261,0,$30.00 ,$217.00 ,24-06-2011 00:00,
513,Asset 513,251,0,$607.00 ,$151.00 ,13-07-2011 00:00,
514,Asset 514,253,0,$263.00 ,$410.00 ,13-07-2011 00:00,
515,Asset 515,255,0,$246.00 ,$288.00 ,13-07-2011 00:00,
516,Asset 516,252,0,$724.00 ,$157.00 ,25-06-2011 00:00,
517,Asset 517,259,0,$354.00 ,$200.00 ,25-06-2011 00:00,
518,Asset 518,260,0,$886.00 ,$307.00 ,13-07-2011 00:00,
519,Asset 519,258,0,$988.00 ,$423.00 ,13-07-2011 00:00,
520,Asset 520,250,0,$627.00 ,$347.00 ,13-07-2011 00:00,
521,Asset 521,257,0,$31.00 ,$472.00 ,13-07-2011 00:00,
522,Asset 522,261,0,$749.00 ,$202.00 ,13-07-2011 00:00,
523,Asset 523,251,0,$252.00 ,$287.00 ,13-07-2011 00:00,
524,Asset 524,253,0,$26.00 ,$336.00 ,13-07-2011 00:00,
525,Asset 525,255,0,$932.00 ,$351.00 ,13-07-2011 00:00,
526,Asset 526,256,0,$857.00 ,$436.00 ,25-06-2011 00:00,
527,Asset 527,259,0,$903.00 ,$392.00 ,25-06-2011 00:00,
528,Asset 528,260,0,$507.00 ,$248.00 ,25-06-2011 00:00,
529,Asset 529,258,0,$416.00 ,$334.00 ,25-06-2011 00:00,
530,Asset 530,254,0,$646.00 ,$448.00 ,25-06-2011 00:00,
531,Asset 531,257,0,$443.00 ,$450.00 ,25-06-2011 00:00,
532,Asset 532,261,0,$437.00 ,$449.00 ,25-06-2011 00:00,
533,Asset 533,251,0,$621.00 ,$86.00 ,25-06-2011 00:00,
534,Asset 534,253,0,$296.00 ,$336.00 ,25-06-2011 00:00,
535,Asset 535,255,0,$396.00 ,$196.00 ,25-06-2011 00:00,
536,Asset 536,256,0,$530.00 ,$352.00 ,25-06-2011 00:00,
537,Asset 537,255,0,$732.00 ,$419.00 ,13-07-2011 00:00,
538,Asset 538,256,0,$896.00 ,$430.00 ,25-06-2011 00:00,
539,Asset 539,259,0,$582.00 ,$235.00 ,25-06-2011 00:00,
540,Asset 540,260,0,$814.00 ,$343.00 ,25-06-2011 00:00,
541,Asset 541,259,0,$422.00 ,$384.00 ,25-06-2011 00:00,
542,Asset 542,250,0,$848.00 ,$441.00 ,27-06-2011 00:00,
543,Asset 543,258,0,$23.00 ,$134.00 ,27-06-2011 00:00,
544,Asset 544,254,0,$289.00 ,$366.00 ,27-06-2011 00:00,
545,Asset 545,257,0,$584.00 ,$232.00 ,27-06-2011 00:00,
546,Asset 546,261,0,$822.00 ,$378.00 ,27-06-2011 00:00,
547,Asset 547,251,0,$155.00 ,$134.00 ,26-06-2011 00:00,
548,Asset 548,253,0,$7.00 ,$289.00 ,26-06-2011 00:00,
549,Asset 549,255,0,$845.00 ,$202.00 ,26-06-2011 00:00,
550,Asset 550,256,0,$44.00 ,$252.00 ,26-06-2011 00:00,
551,Asset 551,259,0,$344.00 ,$409.00 ,27-06-2011 00:00,
552,Asset 552,260,0,$32.00 ,$224.00 ,27-06-2011 00:00,
553,Asset 553,250,0,$554.00 ,$242.00 ,27-06-2011 00:00,
554,Asset 554,254,0,$231.00 ,$481.00 ,27-06-2011 00:00,
555,Asset 555,257,0,$825.00 ,$396.00 ,27-06-2011 00:00,
556,Asset 556,261,0,$941.00 ,$317.00 ,27-06-2011 00:00,
557,Asset 557,251,0,$98.00 ,$139.00 ,27-06-2011 00:00,
558,Asset 558,253,0,$261.00 ,$212.00 ,27-06-2011 00:00,
559,Asset 559,255,0,$27.00 ,$276.00 ,26-06-2011 00:00,
560,Asset 560,256,0,$683.00 ,$99.00 ,26-06-2011 00:00,
561,Asset 561,259,0,$930.00 ,$141.00 ,26-06-2011 00:00,
562,Asset 562,260,0,$736.00 ,$476.00 ,26-06-2011 00:00,
563,Asset 563,258,0,$860.00 ,$70.00 ,26-06-2011 00:00,
564,Asset 564,254,0,$469.00 ,$54.00 ,26-06-2011 00:00,
565,Asset 565,257,0,$815.00 ,$260.00 ,26-06-2011 00:00,
566,Asset 566,261,0,$811.00 ,$298.00 ,26-06-2011 00:00,
567,Asset 567,251,0,$111.00 ,$491.00 ,26-06-2011 00:00,
568,Asset 568,253,0,$505.00 ,$102.00 ,26-06-2011 00:00,
569,Asset 569,255,0,$740.00 ,$146.00 ,26-06-2011 00:00,
570,Asset 570,256,0,$649.00 ,$490.00 ,27-06-2011 00:00,
571,Asset 571,252,0,$462.00 ,$247.00 ,26-06-2011 00:00,
572,Asset 572,260,0,$870.00 ,$249.00 ,26-06-2011 00:00,
573,Asset 573,258,0,$263.00 ,$407.00 ,26-06-2011 00:00,
574,Asset 574,254,0,$559.00 ,$352.00 ,26-06-2011 00:00,
575,Asset 575,257,0,$772.00 ,$337.00 ,17-07-2011 00:00,
576,Asset 576,261,0,$556.00 ,$435.00 ,17-07-2011 00:00,
577,Asset 577,250,0,$90.00 ,$429.00 ,17-07-2011 00:00,
578,Asset 578,253,0,$39.00 ,$87.00 ,17-07-2011 00:00,
579,Asset 579,255,0,$603.00 ,$453.00 ,17-07-2011 00:00,
580,Asset 580,256,0,$605.00 ,$171.00 ,17-07-2011 00:00,
581,Asset 581,259,0,$502.00 ,$122.00 ,17-07-2011 00:00,
582,Asset 582,260,0,$897.00 ,$261.00 ,27-06-2011 00:00,
583,Asset 583,258,0,$984.00 ,$309.00 ,27-06-2011 00:00,
584,Asset 584,254,0,$461.00 ,$324.00 ,27-06-2011 00:00,
585,Asset 585,252,0,$738.00 ,$369.00 ,27-06-2011 00:00,
586,Asset 586,261,0,$751.00 ,$427.00 ,17-07-2011 00:00,
587,Asset 587,251,0,$508.00 ,$248.00 ,17-07-2011 00:00,
588,Asset 588,253,0,$894.00 ,$121.00 ,17-07-2011 00:00,
589,Asset 589,255,0,$119.00 ,$410.00 ,17-07-2011 00:00,
590,Asset 590,256,0,$493.00 ,$244.00 ,17-07-2011 00:00,
591,Asset 591,259,0,$751.00 ,$487.00 ,17-07-2011 00:00,
592,Asset 592,260,0,$191.00 ,$250.00 ,17-07-2011 00:00,
593,Asset 593,258,0,$789.00 ,$112.00 ,17-07-2011 00:00,
594,Asset 594,254,0,$106.00 ,$419.00 ,17-07-2011 00:00,
595,Asset 595,257,0,$558.00 ,$235.00 ,17-07-2011 00:00,
596,Asset 596,261,0,$58.00 ,$135.00 ,17-07-2011 00:00,
597,Asset 597,251,0,$79.00 ,$372.00 ,17-07-2011 00:00,
598,Asset 598,253,0,$815.00 ,$325.00 ,17-07-2011 00:00,
599,Asset 599,255,0,$754.00 ,$292.00 ,17-07-2011 00:00,
600,Asset 600,256,0,$820.00 ,$301.00 ,17-07-2011 00:00,
601,Asset 601,259,0,$11.00 ,$184.00 ,17-07-2011 00:00,
602,Asset 602,260,0,$57.00 ,$369.00 ,17-07-2011 00:00,
603,Asset 603,258,0,$484.00 ,$283.00 ,27-06-2011 00:00,
604,Asset 604,254,0,$887.00 ,$136.00 ,27-06-2011 00:00,
605,Asset 605,257,0,$107.00 ,$132.00 ,27-06-2011 00:00,
606,Asset 606,261,0,$582.00 ,$423.00 ,27-06-2011 00:00,
607,Asset 607,251,0,$225.00 ,$191.00 ,27-06-2011 00:00,
608,Asset 608,253,0,$694.00 ,$299.00 ,27-06-2011 00:00,
609,Asset 609,250,0,$328.00 ,$59.00 ,27-06-2011 00:00,
610,Asset 610,254,0,$898.00 ,$361.00 ,27-06-2011 00:00,
611,Asset 611,257,0,$484.00 ,$373.00 ,27-06-2011 00:00,
612,Asset 612,261,0,$736.00 ,$134.00 ,27-06-2011 00:00,
613,Asset 613,252,0,$432.00 ,$231.00 ,27-06-2011 00:00,
614,Asset 614,256,0,$579.00 ,$417.00 ,27-06-2011 00:00,
615,Asset 615,259,0,$341.00 ,$261.00 ,27-06-2011 00:00,
616,Asset 616,260,0,$631.00 ,$463.00 ,17-07-2011 00:00,
617,Asset 617,258,0,$20.00 ,$132.00 ,17-07-2011 00:00,
618,Asset 618,254,0,$691.00 ,$386.00 ,27-06-2011 00:00,
619,Asset 619,257,0,$955.00 ,$476.00 ,27-06-2011 00:00,
620,Asset 620,261,0,$21.00 ,$432.00 ,27-06-2011 00:00,
621,Asset 621,251,0,$644.00 ,$129.00 ,27-06-2011 00:00,
622,Asset 622,253,0,$671.00 ,$83.00 ,29-06-2011 00:00,
623,Asset 623,255,0,$375.00 ,$259.00 ,29-06-2011 00:00,
624,Asset 624,252,0,$944.00 ,$282.00 ,29-06-2011 00:00,
625,Asset 625,259,0,$591.00 ,$83.00 ,28-06-2011 00:00,
626,Asset 626,260,0,$827.00 ,$51.00 ,28-06-2011 00:00,
627,Asset 627,258,0,$490.00 ,$372.00 ,29-06-2011 00:00,
628,Asset 628,250,0,$793.00 ,$443.00 ,29-06-2011 00:00,
629,Asset 629,257,0,$653.00 ,$221.00 ,29-06-2011 00:00,
630,Asset 630,261,0,$766.00 ,$199.00 ,29-06-2011 00:00,
631,Asset 631,251,0,$751.00 ,$409.00 ,29-06-2011 00:00,
632,Asset 632,253,0,$666.00 ,$428.00 ,29-06-2011 00:00,
633,Asset 633,255,0,$919.00 ,$170.00 ,29-06-2011 00:00,
634,Asset 634,256,0,$845.00 ,$150.00 ,29-06-2011 00:00,
635,Asset 635,259,0,$460.00 ,$230.00 ,28-06-2011 00:00,
636,Asset 636,260,0,$751.00 ,$268.00 ,28-06-2011 00:00,
637,Asset 637,251,0,$276.00 ,$496.00 ,28-06-2011 00:00,
638,Asset 638,253,0,$193.00 ,$109.00 ,28-06-2011 00:00,
639,Asset 639,255,0,$983.00 ,$440.00 ,28-06-2011 00:00,
640,Asset 640,256,0,$144.00 ,$114.00 ,28-06-2011 00:00,
641,Asset 641,258,0,$183.00 ,$456.00 ,28-06-2011 00:00,
642,Asset 642,254,0,$659.00 ,$266.00 ,28-06-2011 00:00,
643,Asset 643,257,0,$797.00 ,$128.00 ,28-06-2011 00:00,
644,Asset 644,261,0,$527.00 ,$409.00 ,28-06-2011 00:00,
645,Asset 645,251,0,$458.00 ,$151.00 ,28-06-2011 00:00,
646,Asset 646,253,0,$635.00 ,$423.00 ,29-06-2011 00:00,
647,Asset 647,255,0,$812.00 ,$139.00 ,28-06-2011 00:00,
648,Asset 648,256,0,$509.00 ,$354.00 ,28-06-2011 00:00,
649,Asset 649,259,0,$745.00 ,$298.00 ,28-06-2011 00:00,
650,Asset 650,250,0,$328.00 ,$69.00 ,28-06-2011 00:00,
651,Asset 651,258,0,$176.00 ,$456.00 ,21-07-2011 00:00,
652,Asset 652,254,0,$318.00 ,$256.00 ,21-07-2011 00:00,
653,Asset 653,257,0,$939.00 ,$112.00 ,21-07-2011 00:00,
654,Asset 654,261,0,$606.00 ,$499.00 ,21-07-2011 00:00,
655,Asset 655,251,0,$174.00 ,$175.00 ,21-07-2011 00:00,
656,Asset 656,253,0,$329.00 ,$299.00 ,21-07-2011 00:00,
657,Asset 657,255,0,$941.00 ,$392.00 ,29-06-2011 00:00,
658,Asset 658,256,0,$971.00 ,$226.00 ,29-06-2011 00:00,
659,Asset 659,259,0,$344.00 ,$371.00 ,29-06-2011 00:00,
660,Asset 660,260,0,$649.00 ,$481.00 ,29-06-2011 00:00,
661,Asset 661,250,0,$784.00 ,$146.00 ,21-07-2011 00:00,
662,Asset 662,254,0,$290.00 ,$215.00 ,21-07-2011 00:00,
663,Asset 663,257,0,$855.00 ,$68.00 ,21-07-2011 00:00,
664,Asset 664,261,0,$950.00 ,$130.00 ,21-07-2011 00:00,
665,Asset 665,251,0,$585.00 ,$177.00 ,21-07-2011 00:00,
666,Asset 666,253,0,$416.00 ,$474.00 ,21-07-2011 00:00,
667,Asset 667,255,0,$689.00 ,$216.00 ,21-07-2011 00:00,
668,Asset 668,256,0,$332.00 ,$56.00 ,21-07-2011 00:00,
669,Asset 669,259,0,$678.00 ,$486.00 ,21-07-2011 00:00,
670,Asset 670,260,0,$403.00 ,$65.00 ,21-07-2011 00:00,
671,Asset 671,258,0,$826.00 ,$471.00 ,21-07-2011 00:00,
672,Asset 672,254,0,$148.00 ,$64.00 ,29-06-2011 00:00,
673,Asset 673,257,0,$235.00 ,$453.00 ,29-06-2011 00:00,
674,Asset 674,261,0,$452.00 ,$138.00 ,29-06-2011 00:00,
675,Asset 675,251,0,$652.00 ,$474.00 ,29-06-2011 00:00,
676,Asset 676,253,0,$832.00 ,$385.00 ,29-06-2011 00:00,
677,Asset 677,255,0,$739.00 ,$136.00 ,29-06-2011 00:00,
678,Asset 678,256,0,$951.00 ,$350.00 ,29-06-2011 00:00,
679,Asset 679,252,0,$913.00 ,$156.00 ,29-06-2011 00:00,
680,Asset 680,260,0,$910.00 ,$105.00 ,29-06-2011 00:00,
681,Asset 681,258,0,$374.00 ,$175.00 ,29-06-2011 00:00,
682,Asset 682,254,0,$329.00 ,$383.00 ,29-06-2011 00:00,
683,Asset 683,257,0,$627.00 ,$245.00 ,29-06-2011 00:00,
684,Asset 684,261,0,$88.00 ,$151.00 ,21-07-2011 00:00,
685,Asset 685,250,0,$972.00 ,$112.00 ,29-06-2011 00:00,
686,Asset 686,253,0,$373.00 ,$99.00 ,29-06-2011 00:00,
687,Asset 687,255,0,$487.00 ,$118.00 ,29-06-2011 00:00,
688,Asset 688,256,0,$262.00 ,$370.00 ,29-06-2011 00:00,
689,Asset 689,259,0,$82.00 ,$365.00 ,02-07-2011 00:00,
690,Asset 690,260,0,$961.00 ,$313.00 ,02-07-2011 00:00,
691,Asset 691,258,0,$562.00 ,$399.00 ,02-07-2011 00:00,
692,Asset 692,254,0,$685.00 ,$422.00 ,02-07-2011 00:00,
693,Asset 693,252,0,$235.00 ,$469.00 ,30-06-2011 00:00,
694,Asset 694,261,0,$31.00 ,$384.00 ,30-06-2011 00:00,
695,Asset 695,251,0,$712.00 ,$107.00 ,02-07-2011 00:00,
696,Asset 696,253,0,$928.00 ,$460.00 ,02-07-2011 00:00,
697,Asset 697,255,0,$642.00 ,$122.00 ,02-07-2011 00:00,
698,Asset 698,256,0,$687.00 ,$448.00 ,02-07-2011 00:00,
699,Asset 699,259,0,$524.00 ,$480.00 ,02-07-2011 00:00,
